href,text,time
./202305/t20230511_11075475.shtml,外交部亚洲司司长刘劲松会见新加坡新任驻华大使陈海泉,2023-05-11
./202305/t20230511_11075433.shtml,中国政府太平洋岛国事务特使钱波出席中国—太平洋岛国农业合作示范中心启用仪式,2023-05-11
./202305/t20230510_11074508.shtml,外交部亚洲司司长刘劲松同日方举行工作磋商,2023-05-10
./202305/t20230508_11073335.shtml,外交部礼宾司司长洪磊接受新加坡新任驻华大使递交国书副本,2023-05-08
./202304/t20230430_11069166.shtml,巴基斯坦驻华大使衷心感谢中方帮助巴侨民从苏丹平安撤离,2023-04-30
./202304/t20230428_11068709.shtml,中意、中塞、中俄举行外交政策磋商,2023-04-28
./202304/t20230428_11068524.shtml,外交部领事司组织驻华总领事代表团赴新疆维吾尔自治区参访,2023-04-28
./202304/t20230428_11068213.shtml,亚洲司负责人向韩国驻华使馆公使提出交涉,2023-04-28
./202304/t20230427_11067732.shtml,中国政府太平洋岛国事务特使钱波会见第十批太平洋岛国政治家联合考察团,2023-04-27
./202304/t20230427_11067720.shtml,外交部领事司司长吴玺：“这就是祖国，你永远可以信任她”,2023-04-27
./202304/t20230427_11067593.shtml,中国政府中东问题特使翟隽出席金砖国家中东事务副外长/特使磋商,2023-04-27
./202304/t20230426_11066405.shtml,中国政府太平洋岛国事务特使钱波访问萨摩亚,2023-04-26
./202304/t20230424_11064813.shtml,外交部非洲之角事务特使薛冰出席埃塞俄比亚和平进程恳谢活动,2023-04-24
./202304/t20230424_11064532.shtml,中国政府太平洋岛国事务特使钱波访问汤加,2023-04-24
./202304/t20230423_11064201.shtml,外交部礼宾司司长洪磊接受圣马力诺新任驻华大使（非常驻）递交国书副本,2023-04-23
./202304/t20230423_11064114.shtml,外交部外管司司长陈立出席第17届中韩地方政府交流研讨会并致辞,2023-04-23
./202304/t20230423_11064089.shtml,外交部领事司司长吴玺就维护在苏丹中国公民安全接受央视采访,2023-04-23
./202304/t20230421_11063380.shtml,中哈举行第二十一轮领事磋商,2023-04-21
./202304/t20230420_11062490.shtml,外交部亚洲司司长刘劲松会见蒙古驻华大使巴德尔勒,2023-04-20
./202304/t20230419_11061783.shtml,外交部组织驻华使节走进工业和信息化部,2023-04-19
./202304/t20230419_11061713.shtml,第七届中非青年大联欢在北京开幕,2023-04-19
./202304/t20230419_11061516.shtml,外交部亚洲司负责人就G7和日本涉华消极动向提出严正交涉,2023-04-19
./202304/t20230418_11061012.shtml,中国政府朝鲜半岛事务特别代表刘晓明分别接受法新社和塔斯社采访,2023-04-18
./202304/t20230418_11061013.shtml,中国政府朝鲜半岛事务特别代表刘晓明同俄罗斯副外长鲁登科举行会谈,2023-04-18
./202304/t20230415_11059652.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问法国,2023-04-15
./202304/t20230415_11059645.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见法国前总理拉法兰,2023-04-14
./202304/t20230413_11058792.shtml,中国政府中东问题特使翟隽会见也门驻华大使梅塔米,2023-04-13
./202304/t20230413_11058790.shtml,中国与莫桑比克举行联合国安理会事务磋商,2023-04-13
./202304/t20230413_11058788.shtml,外交部国际司司长申博会见红十字国际委员会东亚地区代表处主任柯邱鸣,2023-04-13
./202304/t20230413_11058779.shtml,外交部条法司司长马新民会见香港大律师公会代表团,2023-04-13
./202304/t20230412_11057955.shtml,外交部领事司司长吴玺会见伊拉克驻华大使赛义德,2023-04-12
./202304/t20230412_11057930.shtml,外交部领事司司长吴玺会见菲律宾驻华大使吉米,2023-04-12
./202304/t20230412_11057863.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问德国,2023-04-12
./202304/t20230412_11057712.shtml,中荷举行军控与防扩散磋商,2023-04-12
./202304/t20230411_11057568.shtml,外交部亚洲司司长刘劲松会见联合国副秘书长迪卡洛,2023-04-11
./202304/t20230411_11057513.shtml,中国政府中东问题特使翟隽会见联合国副秘书长迪卡洛,2023-04-11
./202304/t20230410_11057055.shtml,外交部礼宾司司长洪磊分别接受布隆迪、乍得新任驻华大使递交国书副本,2023-04-10
./202304/t20230410_11057017.shtml,外交部在广西、重庆成功举办“驻华使节地方行”,2023-04-10
./202304/t20230410_11056889.shtml,中国政府中东问题特使翟隽同以色列驻华大使潘绮瑞通电话,2023-04-10
./202304/t20230407_11056248.shtml,中国政府朝鲜半岛事务特别代表刘晓明在欧洲亚洲问题研究所发表主旨演讲,2023-04-07
./202304/t20230407_11056183.shtml,中国政府中东问题特使翟隽应约集体会见阿拉伯国家驻华使节和阿盟驻华代表处负责人,2023-04-07
./202304/t20230407_11055979.shtml,中国政府太平洋岛国事务特使钱波集体会见太平洋岛国驻华使节,2023-04-07
./202304/t20230406_11055581.shtml,中国政府中东问题特使翟隽同瑞士中东事务特使布鲁尔哈特通电话,2023-04-06
./202304/t20230406_11055580.shtml,中国政府中东问题特使翟隽同挪威中东和平进程特别代表哈拉德斯塔德通电话,2023-04-06
./202304/t20230406_11055508.shtml,外交部领事司司长吴玺出席柬埔寨驻济南总领馆开馆仪式,2023-04-06
./202304/t20230406_11055476.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问欧盟总部,2023-04-06
./202304/t20230404_11054184.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见英国前政要及友好人士,2023-04-04
./202304/t20230404_11054146.shtml,中非合作论坛中方后续行动委员会秘书处与非洲驻华使节举行集体磋商,2023-04-04
./202304/t20230403_11053763.shtml,外交部亚洲司司长刘劲松会见红十字会与红新月会国际联合会亚太区域办公室主任马修,2023-04-03
./202304/t20230403_11053712.shtml,外交部礼宾司司长洪磊分别接受土耳其、瓦努阿图新任驻华大使递交国书副本,2023-04-03
./202304/t20230403_11053434.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见英国外交发展部官员,2023-04-03
./202304/t20230403_11053405.shtml,中国政府非洲事务特别代表刘豫锡出席联合国安理会高级别公开会,2023-04-03
./202303/t20230330_11051775.shtml,外交部领事司司长吴玺会见智利驻华大使乌尔塔多,2023-03-30
./202303/t20230330_11051534.shtml,中法举行外交部国际司长磋商,2023-03-30
./202303/t20230329_11051343.shtml,中国政府朝鲜半岛事务特别代表刘晓明出席东北亚安全问题“采尔马特圆桌会”,2023-03-29
./202303/t20230329_11051329.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见瑞士外交部国务秘书罗伊,2023-03-29
./202303/t20230329_11051141.shtml,外交部条法司司长马新民会见香港律师会访京团,2023-03-29
./202303/t20230328_11050447.shtml,外交部国际司司长申博会见意大利外交部政治安全总司长费拉拉,2023-03-28
./202303/t20230327_11049664.shtml,外交部组织驻华使节代表团赴重庆参访,2023-03-27
./202303/t20230322_11047091.shtml,“促进非洲产业链发展和提升非洲产品附加值”研讨会成功举办,2023-03-22
./202303/t20230321_11045735.shtml,外交部非洲之角事务特使薛冰访问肯尼亚,2023-03-21
./202303/t20230317_11043866.shtml,外交部非洲之角事务特使薛冰会见非盟委员会副主席莫妮克,2023-03-17
./202303/t20230317_11043863.shtml,外交部非洲之角事务特使薛冰访问埃塞俄比亚,2023-03-17
./202303/t20230317_11043861.shtml,外交部非洲之角事务特使薛冰访问阿联酋,2023-03-17
./202303/t20230317_11043774.shtml,外交部军控司司长孙晓波在“临甲7号沙龙——日本福岛核污染水处置问题吹风会”上的发言,2023-03-17
./202303/t20230317_11043660.shtml,外交部礼宾司司长洪磊接受秘鲁新任驻华大使巴拉雷索递交国书副本,2023-03-17
./202303/t20230316_11043213.shtml,“临甲7号沙龙”解读沙伊北京对话,2023-03-16
./202303/t20230316_11043122.shtml,外交部军控司司长孙晓波出席“临甲7号沙龙——日本福岛核污染水处置问题吹风会”,2023-03-16
./202303/t20230316_11042581.shtml,外交部亚洲司司长刘劲松会见瑞士外交部亚太司司长史伦博,2023-03-16
./202303/t20230314_11041045.shtml,中国政府中东问题特使翟隽会见欧盟中东和平进程特别代表库普曼斯,2023-03-14
./202303/t20230313_11039935.shtml,外交部礼宾司司长洪磊分别接受哥伦比亚、埃塞俄比亚、法国新任驻华大使递交国书副本,2023-03-13
./202303/t20230313_11039683.shtml,巴勒斯坦总统阿巴斯会见中国政府中东问题特使翟隽,2023-03-13
./202303/t20230312_11039401.shtml,中国政府太平洋岛国事务特使钱波访问瓦努阿图,2023-03-12
./202303/t20230310_11039062.shtml,外交部阿富汗事务特使岳晓勇出席首次阿富汗邻国阿问题特使（特代）会议,2023-03-10
./202303/t20230310_11039044.shtml,阿塞拜疆总统阿利耶夫会见中国政府欧洲事务特别代表吴红波,2023-03-10
./202303/t20230310_11038996.shtml,外交部拉美司司长蔡伟出席“共享机遇、共创未来”中国——墨西哥合作与发展论坛并致辞,2023-03-10
./202303/t20230310_11038959.shtml,中国政府中东问题特使翟隽会见联合国中东和平进程特别协调员温尼斯兰德,2023-03-10
./202303/t20230310_11038955.shtml,中国政府中东问题特使翟隽访问以色列,2023-03-10
./202303/t20230308_11037714.shtml,中国政府中东问题特使翟隽访问俄罗斯,2023-03-08
./202303/t20230308_11037713.shtml,中国政府太平洋岛国事务特使钱波访问巴布亚新几内亚,2023-03-08
./202303/t20230303_11035652.shtml,中国政府太平洋岛国事务特使钱波访问密克罗尼西亚联邦,2023-03-03
./202303/t20230301_11033448.shtml,外交部阿富汗事务特使岳晓勇会见挪威驻华大使白思娜,2023-03-01
./202206/t20220615_10703785.shtml,马拉维外长滕博会见外交部非洲司司长吴鹏,2022-06-15
./202303/t20230301_11033170.shtml,中国政府拉美事务特别代表邱小琪出席多米尼加独立179周年招待会,2023-03-01
./202302/t20230228_11032557.shtml,中俄举行新一轮亚洲事务磋商,2023-02-28
./202302/t20230224_11031304.shtml,外交部亚洲司司长刘劲松会见蒙古驻华大使巴德尔勒,2023-02-24
./202302/t20230224_11031085.shtml,外交部礼宾司司长洪磊接受菲律宾新任驻华大使吉米递交国书副本,2023-02-24
./202302/t20230224_11031069.shtml,外交部领事司司长吴玺集体会见越南驻华总领事,2023-02-24
./202302/t20230224_11031016.shtml,中国政府拉美事务特别代表邱小琪会见部分拉美国家驻华使节,2023-02-24
./202302/t20230223_11030470.shtml,中国政府太平洋岛国事务特使钱波出席中国—太平洋岛国防灾减灾合作中心启用仪式,2023-02-23
./202302/t20230223_11030258.shtml,外交部国际司司长申博会见红十字会与红新月会国际联合会秘书长乔帕甘,2023-02-23
./202302/t20230222_11029614.shtml,中印举行边境事务磋商和协调机制第26次会议,2023-02-22
./202302/t20230221_11028742.shtml,中国政府欧洲事务特别代表吴红波同荷兰外交部政治总司长德温克举行政治磋商,2023-02-21
./202302/t20230221_11028233.shtml,外交部阿富汗事务特使岳晓勇访问伊朗,2023-02-21
./202302/t20230221_11028058.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见俄罗斯驻华大使莫尔古洛夫,2023-02-20
./202302/t20230220_11027846.shtml,中国政府中东问题特使翟隽出席“支持巴勒斯坦权利”学术外交国家奖证书转交仪式,2023-02-20
./202302/t20230220_11027594.shtml,中国政府欧洲事务特别代表吴红波访问芬兰,2023-02-20
./202302/t20230217_11026769.shtml,外交部亚洲司司长刘劲松会见浦项（中国）投资有限公司董事长宋容三,2023-02-17
./202302/t20230217_11026441.shtml,中国政府欧洲事务特别代表吴红波访问丹麦,2023-02-17
./202302/t20230215_11025393.shtml,中国政府欧洲事务特别代表吴红波访问比利时,2023-02-15
./202302/t20230215_11025295.shtml,中国政府欧洲事务特别代表吴红波访问欧盟总部,2023-02-15
./202302/t20230214_11024696.shtml,中国政府拉美事务特别代表邱小琪会见尼加拉瓜总统投资、贸易和国际合作顾问、 对华合作牵头人劳雷亚诺,2023-02-14
./202302/t20230210_11023712.shtml,外交部阿富汗事务特使岳晓勇访问俄罗斯,2023-02-10
./202302/t20230210_11023039.shtml,中国政府中东问题特使翟隽会见以色列驻华大使潘绮瑞,2023-02-10
./202302/t20230209_11022691.shtml,外交部领事司司长吴玺会见香港特区政府驻京办首席入境事务主任,2023-02-09
./202302/t20230209_11022562.shtml,外交部领事司司长吴玺会见哈萨克斯坦驻华大使努雷舍夫,2023-02-09
./202302/t20230209_11022344.shtml,外交部亚洲司司长刘劲松会见斯里兰卡驻华大使科霍纳,2023-02-09
./202302/t20230208_11022056.shtml,外交部礼宾司司长洪磊接受苏里南新任驻华大使张碧芬递交国书副本,2023-02-08
./202302/t20230207_11021219.shtml,外交部阿富汗事务特使岳晓勇会见巴基斯坦、乌兹别克斯坦、俄罗斯驻华使馆负责人,2023-02-07
./202302/t20230206_11020318.shtml,外交部礼宾司司长洪磊接受智利新任驻华大使乌尔塔多递交国书副本,2023-02-06
./202302/t20230203_11019021.shtml,外交部领事司司长吴玺出席俄罗斯驻哈尔滨总领馆开馆仪式,2023-02-03
./202302/t20230201_11018017.shtml,外交部礼宾司司长洪磊接受马耳他新任驻华大使白瀚轩递交国书副本,2023-02-01
./202302/t20230201_11017896.shtml,中国政府非洲事务特别代表刘豫锡赴加蓬驻华使馆吊唁加蓬外长穆萨,2023-02-01
./202301/t20230131_11017002.shtml,中国政府中东问题特使翟隽就近期巴以紧张局势同俄罗斯外长中东调解问题特别代表萨夫龙科夫通电话,2023-01-31
./202301/t20230130_11016473.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见瑞士驻华大使白瑞谊,2023-01-30
./202301/t20230120_11013437.shtml,外交部亚洲司司长刘劲松会见中国日本商会会长池添洋一,2023-01-20
./202301/t20230118_11011219.shtml,外交部政策规划司司长苗得雨以视频方式主持召开第七届金砖国家外交政策规划对话会,2023-01-18
./202301/t20230116_11009129.shtml,外交部亚洲司司长刘劲松同泰国外交部东亚司司长察猜视频会晤,2023-01-16
./202301/t20230113_11006946.shtml,中国与不丹边界问题专家组第十一次会议联合新闻稿,2023-01-13
./202301/t20230111_11005861.shtml,外交部亚洲司司长刘劲松会见东帝汶驻华大使桑托斯,2023-01-11
./202301/t20230111_11005850.shtml,世界知名伊斯兰宗教人士和学者代表团访问新疆维吾尔自治区,2023-01-11
./202301/t20230110_11005264.shtml,外交部亚洲司司长刘劲松会见缅甸驻华大使丁貌瑞,2023-01-10
./202301/t20230110_11005146.shtml,外交部礼宾司司长洪磊接受几内亚新任驻华大使科伊塔递交国书副本,2023-01-10
./202301/t20230105_11001346.shtml,外交部领事司司长吴玺会见缅甸新任驻华大使丁貌瑞,2023-01-05
./202301/t20230101_10999522.shtml,中国政府朝鲜半岛事务特别代表刘晓明同韩国外交部半岛和平交涉本部长金健通话,2023-01-01
./202212/t20221230_10998599.shtml,外交部亚洲司司长刘劲松会见尼泊尔驻华大使施雷斯塔,2022-12-30
./202212/t20221228_10996929.shtml,外交部亚洲司司长刘劲松会见孟加拉国新任驻华大使乌丁,2022-12-28
./202212/t20221226_10995429.shtml,外交部礼宾司司长洪磊接受佛得角新任驻华大使多罗萨里奥递交国书副本,2022-12-26
./202212/t20221224_10994731.shtml,外交部亚洲司司长刘劲松出席中国—东盟中心成立11周年暨新任秘书长到任招待会,2022-12-24
./202212/t20221222_10993922.shtml,外交部礼宾司司长洪磊分别接受缅甸、希腊新任驻华大使递交国书副本,2022-12-22
./202212/t20221221_10993029.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2022-12-21
./202212/t20221220_10992415.shtml,外交部礼宾司司长洪磊接受新西兰新任驻华大使莫顿递交国书副本,2022-12-20
./202212/t20221220_10992389.shtml,外交部礼宾司司长洪磊接受斯洛伐克新任驻华大使利扎克递交国书副本,2022-12-20
./202212/t20221216_10991429.shtml,圣多美和普林西比总统诺瓦会见中国政府非洲事务特别代表刘豫锡,2022-12-16
./202212/t20221216_10991307.shtml,加纳副总统巴武米亚会见中国政府非洲事务特别代表刘豫锡,2022-12-16
./202212/t20221215_10990778.shtml,非洲司司长吴鹏出席“数智中非”创新创业青年领袖钱塘论坛,2022-12-15
./202212/t20221215_10990682.shtml,利比里亚代理内阁主席迪恩会见中国政府非洲事务特别代表刘豫锡,2022-12-15
./202212/t20221213_10989852.shtml,非洲司司长吴鹏同北京大学南南合作与发展学院中外师生交流,2022-12-13
./202212/t20221212_10989321.shtml,科特迪瓦副总统科内会见中国政府非洲事务特别代表刘豫锡,2022-12-12
./202212/t20221212_10989264.shtml,外交部亚洲司司长刘劲松出席泰国国庆招待会,2022-12-12
./202212/t20221209_10988122.shtml,中国与南非举行人权事务磋商,2022-12-09
./202212/t20221208_10987159.shtml,索马里总理巴雷会见中国政府非洲事务特别代表刘豫锡,2022-12-08
./202211/t20221130_10983214.shtml,中国政府拉美事务特别代表邱小琪访问厄瓜多尔,2022-11-30
./202211/t20221130_10983212.shtml,中国布隆迪外交部举行第六轮政治磋商,2022-11-30
./202211/t20221129_10982686.shtml,外交部领事司司长吴玺在蒙古国驻满洲里领事馆开馆仪式上视频致辞,2022-11-29
./202211/t20221128_10981638.shtml,外交部阿富汗事务特使岳晓勇访问印度尼西亚,2022-11-28
./202211/t20221128_10981637.shtml,中国政府拉美事务特别代表邱小琪访问玻利维亚,2022-11-28
./202211/t20221125_10980926.shtml,外交部非洲司司长吴鹏出席中国与东非地区开展基础设施项目合作圆桌会,2022-11-25
./202211/t20221124_10980410.shtml,中国政府拉美事务特别代表邱小琪访问委内瑞拉,2022-11-24
./202211/t20221123_10979897.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见英国驻华大使吴若兰,2022-11-23
./202211/t20221122_10979395.shtml,中日举行海洋事务高级别磋商机制第十四轮磋商,2022-11-22
./202211/t20221122_10979366.shtml,外交部拉美司司长蔡伟向中拉新闻交流中心记者宣介中共二十大精神,2022-11-22
./202211/t20221122_10979318.shtml,外交部阿富汗事务特使岳晓勇访问乌兹别克斯坦,2022-11-22
./202211/t20221122_10979209.shtml,外交部阿富汗事务特使岳晓勇出席第四次阿富汗问题“莫斯科模式”会议,2022-11-22
./202211/t20221122_10979163.shtml,外交部非洲司司长吴鹏出席中国-印度洋地区发展合作论坛,2022-11-22
./202211/t20221121_10978619.shtml,中国政府中东问题特使翟隽访问巴林并出席麦纳麦对话会,2022-11-21
./202211/t20221121_10978566.shtml,中国政府拉美事务特别代表邱小琪访问哥伦比亚,2022-11-21
./202211/t20221118_10977492.shtml,中国政府欧洲事务特别代表吴红波出席比利时国王日招待会,2022-11-18
./202211/t20221117_10977103.shtml,中国政府中东问题特使翟隽访问科威特,2022-11-17
./202211/t20221117_10976776.shtml,外交部成功举办2022年省区市外办新任职班子成员培训班,2022-11-17
./202211/t20221116_10976483.shtml,外交部阿富汗事务特使岳晓勇访问土库曼斯坦,2022-11-16
./202211/t20221116_10976237.shtml,中国政府朝鲜半岛事务特别代表刘晓明同韩国外交部半岛和平交涉本部长金健视频会晤,2022-11-16
./202211/t20221116_10976141.shtml,中国政府拉美事务特别代表邱小琪访问秘鲁,2022-11-16
./202211/t20221115_10975665.shtml,外交部礼宾司副司长王敏接受加拿大新任驻华大使梅倩琳递交国书副本,2022-11-15
./202211/t20221115_10975286.shtml,中国政府中东问题特使翟隽访问阿曼,2022-11-15
./202211/t20221115_10975290.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见俄罗斯新任驻华大使莫尔古洛夫,2022-11-15
./202211/t20221114_10974353.shtml,巴勒斯坦总统阿巴斯会见中国政府中东问题特使翟隽,2022-11-14
./202211/t20221114_10974342.shtml,中国政府中东问题特使翟隽访问以色列,2022-11-14
./202211/t20221112_10973150.shtml,中国政府拉美事务特别代表邱小琪访问墨西哥,2022-11-12
./202211/t20221111_10972895.shtml,中国与厄瓜多尔举行联合国安理会事务磋商,2022-11-11
./202211/t20221111_10972780.shtml,中国政府非洲事务特别代表刘豫锡出席2022中非合作论坛——减贫与发展会议,2022-11-11
./202211/t20221110_10951356.shtml,外交部领事司司长吴玺向外国驻华使馆高级别领事官员宣介二十大精神,2022-11-10
./202211/t20221109_10858156.shtml,中国政府非洲事务特别代表刘豫锡出席2022中非民营经济合作论坛,2022-11-09
./202211/t20221108_10820661.shtml,中国政府中东问题特使翟隽访问阿联酋并出席锡尔巴尼亚斯论坛,2022-11-08
./202211/t20221107_10801359.shtml,中非合作论坛中方后续行动委员会秘书处成功举办“中非丰收之夜”活动,2022-11-07
./202211/t20221107_10801302.shtml,中吉举行共建“一带一路”合作项目安全保障工作视频会议,2022-11-07
./202211/t20221104_10800755.shtml,外交部政策规划司司长苗得雨同蒙古外交部政策规划局局长彬巴苏任举行外交政策视频磋商,2022-11-04
./202211/t20221104_10800629.shtml,外交部中阿合作论坛事务大使李琛访问阿尔及利亚,2022-11-04
./202211/t20221104_10800623.shtml,中国政府中东问题特使翟隽出席第31届阿盟首脑理事会会议,2022-11-04
./202211/t20221101_10795060.shtml,外交部亚洲司司长刘劲松向亚洲周边国家记者宣介党的二十大精神和中国式现代化,2022-11-01
./202210/t20221031_10794619.shtml,外交部领事司司长吴玺会见俄罗斯新任驻上海总领事卢基扬采夫,2022-10-31
./202210/t20221031_10794534.shtml,外交部礼宾司司长洪磊接受俄罗斯新任驻华大使莫尔古洛夫递交国书副本,2022-10-31
./202210/t20221028_10793565.shtml,外交部中阿合作论坛事务大使李琛访问卡塔尔,2022-10-28
./202210/t20221028_10793436.shtml,外交部亚非司李连和大使访问科摩罗,2022-10-28
./202210/t20221027_10792839.shtml,外交部非洲司司长吴鹏向中国国际新闻交流中心非洲分中心记者宣介中共二十大精神,2022-10-27
./202210/t20221027_10792677.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2022-10-27
./202210/t20221026_10792437.shtml,中国政府欧洲事务特别代表吴红波出席奥地利国庆招待会,2022-10-26
./202210/t20221026_10792378.shtml,外交部礼宾司司长洪磊接受苏丹新任驻华大使萨迪格递交国书副本,2022-10-26
./202210/t20221025_10791824.shtml,外交部亚洲司司长刘劲松会见日本驻华使馆首席公使小泉勉,2022-10-25
./202210/t20221025_10791646.shtml,外交部亚非司李连和大使访问吉布提,2022-10-25
./202210/t20221025_10791503.shtml,外交部拉美司司长蔡伟出席纪念中墨建交50周年——“促合作、谋共赢”第五届中墨研讨会,2022-10-25
./202210/t20221024_10790918.shtml,外交部亚非司李连和大使访问南苏丹,2022-10-24
./202210/t20221024_10790684.shtml,外交部中阿合作论坛事务大使李琛访问约旦,2022-10-24
./202210/t20221021_10790169.shtml,外交部中阿合作论坛事务大使李琛访问黎巴嫩,2022-10-21
./202210/t20221021_10789728.shtml,外交部亚非司李连和大使访问苏丹,2022-10-21
./202210/t20221019_10785989.shtml,中国政府中东问题特使翟隽会见也门驻华大使梅塔米,2022-10-19
./202210/t20221019_10785918.shtml,外交部亚非司李连和大使访问毛里塔尼亚,2022-10-19
./202210/t20221017_10784797.shtml,外交部礼宾司司长洪磊接受埃及新任驻华大使哈奈菲递交国书副本,2022-10-17
./202210/t20221014_10783770.shtml,中印举行边境事务磋商和协调工作机制第25次会议,2022-10-14
./202210/t20221014_10783323.shtml,外交部亚洲司司长刘劲松会见文莱驻华大使拉赫玛尼,2022-10-14
./202210/t20221013_10783138.shtml,外交部亚洲司司长刘劲松会见蒙古驻华大使巴德尔勒,2022-10-13
./202210/t20221013_10782876.shtml,外交部亚洲司司长刘劲松同日本外务省亚大局局长船越健裕视频会晤,2022-10-13
./202210/t20221013_10782768.shtml,外交部中阿合作论坛事务大使李琛访问摩洛哥,2022-10-13
./202210/t20221012_10781289.shtml,外交部中阿合作论坛事务大使李琛访问突尼斯,2022-10-12
./202210/t20221012_10781282.shtml,外交部亚洲司司长刘劲松会见印度驻华大使罗国栋,2022-10-12
./202210/t20221012_10781278.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2022-10-12
./202210/t20221006_10777360.shtml,外交部中阿合作论坛事务大使李琛访问埃及和阿盟总部,2022-10-06
./202210/t20221004_10777131.shtml,外交部中阿合作论坛事务大使李琛访问沙特,2022-10-04
./202210/t20221004_10777130.shtml,外交部中阿合作论坛事务大使李琛会见也门副外长巴贾西,2022-10-04
./202209/t20220930_10775134.shtml,外交部中阿合作论坛事务大使李琛出席在俄罗斯举行的利比亚问题磋商,2022-09-30
./202209/t20220929_10774533.shtml,外交部礼宾司司长洪磊分别接受巴哈马、爱沙尼亚新任驻华大使递交国书副本,2022-09-29
./202209/t20220929_10774367.shtml,外交部领事司司长吴玺会见新西兰驻华大使傅恩莱,2022-09-29
./202209/t20220929_10774277.shtml,外交部非洲司司长吴鹏会见红十字国际委员会东亚地区负责人,2022-09-29
./202209/t20220928_10773374.shtml,外交部领事司司长吴玺会见叙利亚驻华大使哈桑内,2022-09-28
./202209/t20220928_10773094.shtml,中国政府欧洲事务特别代表吴红波访问法国,2022-09-28
./202209/t20220927_10772674.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2022-09-27
./202209/t20220927_10772410.shtml,中蒙举行第二十二轮领事磋商,2022-09-27
./202209/t20220926_10771898.shtml,中国政府拉美事务特别代表邱小琪出席纪念中墨建交50周年暨墨西哥国庆招待会,2022-09-26
./202209/t20220926_10771684.shtml,中国政府欧洲事务特别代表吴红波访问爱尔兰,2022-09-26
./202209/t20220924_10770948.shtml,外交部亚洲司司长刘劲松在中日邦交正常化50周年民间纪念活动开幕式上的致辞,2022-09-24
./202209/t20220924_10770770.shtml,外交部亚洲司司长刘劲松出席中日文化交流特展开幕式,2022-09-24
./202209/t20220923_10770684.shtml,外交部全力处置柬埔寨沉船事件,2022-09-23
./202209/t20220923_10770560.shtml,外交部礼宾司副司长李响接受尼加拉瓜新任驻华大使科罗内尔递交国书副本,2022-09-23
./202209/t20220923_10770559.shtml,中国政府拉美事务特别代表邱小琪出席中古建交62周年招待会,2022-09-23
./202209/t20220923_10770558.shtml,中国政府非洲事务特别代表刘豫锡会见尼日利亚代外长达达,2022-09-23
./202209/t20220922_10770010.shtml,外交部组织驻华使节“步入中国建筑”,2022-09-22
./202209/t20220922_10769472.shtml,中国政府欧洲事务特别代表吴红波访问比利时,2022-09-22
./202209/t20220921_10768900.shtml,中国政府欧洲事务特别代表吴红波访问欧盟总部,2022-09-21
./202209/t20220920_10768532.shtml,外交部礼宾司副司长李响分别接受欧盟新任驻华代表团团长、瑞士新任驻华大使递交国书副本,2022-09-20
./202209/t20220920_10768347.shtml,中国政府非洲事务特别代表刘豫锡会见喀麦隆代外长乌玛鲁,2022-09-20
./202209/t20220919_10767949.shtml,外交部礼宾司副司长李响分别接受塞浦路斯、莱索托新任驻华大使递交国书副本,2022-09-19
./202209/t20220919_10767791.shtml,中国政府欧洲事务特别代表吴红波访问葡萄牙,2022-09-19
./202209/t20220918_10767565.shtml,中国同阿联酋举行反恐和去极端化合作磋商机制首次会议,2022-09-18
./202209/t20220916_10766977.shtml,安哥拉总统洛伦索会见中国政府非洲事务特别代表刘豫锡,2022-09-16
./202209/t20220916_10766878.shtml,中国政府拉美事务特别代表邱小琪出席萨尔瓦多独立201周年招待会,2022-09-16
./202209/t20220916_10766870.shtml,禁止化学武器组织总干事阿里亚斯和执行理事会代表团视频访华,2022-09-16
./202209/t20220915_10766612.shtml,外交部亚洲司司长刘劲松在天津市援助巴基斯坦友好省市救灾物资启运仪式上的讲话,2022-09-15
./202209/t20220914_10766111.shtml,外交部亚洲司司长刘劲松会见东帝汶驻华大使桑托斯,2022-09-14
./202209/t20220914_10766063.shtml,肯尼亚总统鲁托会见中国政府非洲事务特别代表刘豫锡,2022-09-14
./202209/t20220914_10765842.shtml,中国政府欧洲事务特别代表吴红波访问西班牙,2022-09-14
./202209/t20220913_10765579.shtml,外交部非洲司司长吴鹏出席南部非洲发展共同体纪念日招待会,2022-09-13
./202209/t20220911_10765059.shtml,外交部美大司司长杨涛就美国对我高校实施网络攻击窃密向美方提出严正交涉,2022-09-11
./202209/t20220908_10764084.shtml,第三届中国—阿拉伯国家改革发展论坛成功举办,2022-09-08
